,Tweet,User,createdTime,label
16,"['self-suffici', 'villag', 'solut', 'mani', 'pollut', 's.your', 'habit', 'find', 'amp', 'promot', 'good', 'citizen', 'certifi', 'ur', 'work', 'keep']",b'madhulikaS2',2020-10-04 11:50:37,environment
17,"['sound', 'good', 'bro', 'requir', 'lockdown', 'air', 'pollut', 'come', 'request', 'tr', 'govt', 'follow', 'lockdown', 'citi', 'week.lockdown', 'lead', 'year', 'rain', 'fall', 'heavi', 'telangana', 'harithaharam']",b'KranthiLolugu',2020-10-04 06:20:11,environment
18,"['sir', 'throw', 'away', 'garbag', 'dustbin', 'simpl', 'practic', 'avoid', 'pollut', 'water', 'bodi', 'environ', 'stop', 'litter', 'wast', 'respons', 'citizen']",b'SantoshReddyVK1',2020-10-04 05:21:10,environment
19,"['agre', '1-', 'throw', 'garbag', '2-', 'nation', 'segreg', 'garbag', 'a.', 'dri', 'paper', 'plu', 'plastic', 'metal', 'glass', 'b.', 'wet', 'kitchen', 'wast', 'c.', 'soil', 'diaper', 'etc', '3-', 'spit', 'public', 'space', '4-', 'respect', 'water', 'bodi', 'lake', 'ocean', 'learn', 'respect', 'mountain', '/trees/green', 'cover']",b'aliyashehzad1',2020-10-04 05:07:08,environment
20,"['sir', 'sifco', 'industri', 'nacharam', 'creat', 'huge', 'air', 'pollut', 'strong', 'smell', 'resid', 'struggl', 'huge', 'residenti', 'locat', 'school', 'around', 'pleas', 'someth']",b'ADONI77376255',2020-10-04 04:27:37,environment
21,"['good', 'wld', 'better', 'real', 'greeneri', 'pain', 'see', 'paint', 'greeneri', ""'s"", 'like', 'color', 'plastic', 'rice', 'food', 'dinner', 'plate', 'need', 'real', 'plant', 'creeper', 'tree', 'paint', 'wall']",b'dunlop9',2020-10-04 02:28:04,environment
22,"['anna', 'pl', 'life', 'nacharam', 'huge', 'pollut', 'sifco', 'industri', 'lot', 'residenti', 'around']",b'ADONI77376255',2020-10-04 01:22:35,environment
23,"['great', 'work', 'need', 'lot', 'promot', 'citizen', ""'s"", 'see', 'beauti', 'leh', 'easili', 'increas', 'trade', 'local', 'vendor', 'due', 'higher', 'tourist', 'visit', 'amp', 'benefit', 'environ', 'due', 'less', 'fuel', 'consum', 'by1car', 'due', 'shorten', 'distanc']",b'MSadashivarao',2020-10-03 22:36:21,environment
24,"['joke', 'visit', 'area', 'like', 'sainikpuri', 'jawarhar', 'ngr', 'balanagar', 'suchitra', '...', 'lot', 'pollut', 'industri', 'pollut', 'control', 'safti']",b'miright',2020-10-03 20:30:16,environment
25,"['shop', 'run', 'local', 'hydernag', 'weld', 'shop', 'run', 'one', 'creat', 'lot', 'nois', 'pollut', 'famili', 'stay', 'children', 'play', 'ghmc', 'grant', 'permiss']",b'Shaikmu85297102',2020-10-03 18:49:36,environment
26,"['pleas', 'stay', 'dammaiguda', 'hyderabad', 'week', 'sure', 'would', 'understand', 'bad', 'part', 'hyderabad', 'term', 'air', 'water', 'pollut']",b'Vishwa15134589',2020-10-03 17:12:27,environment
27,"['one', 'main', 'road', '...', 'road', 'toward', 'aliabad', 'water', 'plant']",b'say2nizamuddin1',2020-10-03 14:35:20,environment
28,"['get', 'plant']",b'Ilovehyderabad',2020-10-03 13:48:41,environment
29,"['inform', 'thank']",b'sbprasadrao',2020-10-03 13:42:34,environment
30,"['kindli', 'visit', 'check', 'coloni', 'citi', 'find', 'lot', 'tree', 'side', 'road', 'collaps', 'stage', 'prevent', 'accidents/damag', 'cut', 'tree', 'branch', 'fall', 'vehicl', 'peopl']",b'newcommonman',2020-10-03 12:36:56,environment
31,"['idea', '...', 'use', 'facemask', 'protect', 'vehicl', 'pandem', 'pollut', 'polic', '...', 'intent', 'polic', 'must', 'act', 'on-the-spot', 'click', 'photo', '...']",b'rapaka_daniel',2020-10-03 12:16:53,environment
32,"['call', 'twice', 'expect', 'respons', 'someon', 'take', 'respons', 'need', 'organ', 'portal', 'rais', 'complaint', 'point', 'cut', 'tree', 'end', 'raini', 'season']",b'Bhanu_neo',2020-10-03 11:24:43,environment
33,"['guy', 'keep', 'beep', 'even', 'road', 'empti', 'one', 'come', 'remov', 'vehic', 'talk', 'mike', 'dnt', 'understand', 'cant', 'bear', 'noic', 'pollut', 'everyday', '...', 'rule', 'made', 'public', 'conveni', 'hurt']",b'hitzvanigota',2020-10-03 10:09:04,environment
34,"['dear', 'sir/madam', 'sorri', 'inconveni', 'caus', 'tree', 'trim', 'work', 'progress', 'suppli', 'restor', 'within', '1', 'hour']",b'TsspdclCorporat',2020-10-03 09:56:43,environment
35,"['situat', 'big', 'citi', 'india', 'amp', 'countri', 'plan', 'instal', 'air', 'purifiers/filt', 'increas', 'oxygen', 'qualiti', 'citi', 'got', 'vast', 'green', 'urban', 'park', 'counter', 'air', 'pollut']",b'anurag_p2',2020-10-03 09:03:53,environment
36,"['anna', 'sifco', 'industri', 'nacharam', 'leav', 'huge', 'pollut', 'daili', 'air', 'lot', 'school', 'residenti', 'hous', 'around', 'suffoc', 'fall', 'sick', 'pleas', 'someth', '...', 'kid', 'realli', 'face', 'troubl']",b'ADONI77376255',2020-10-03 07:58:07,environment
37,"['cleaner', 'amp', 'greener', 'space', 'make', 'hyderabad', 'stand', 'winner', 'term', 'develop', 'aspect', 'compar', 'metro', 'citi', 'india', 'never', 'thought', 'govt', 'spend', 'time', 'amp', 'money', 'plant', 'amp', 'pollut', 'control', 'deserv', 'applaus']",b'imkssk',2020-10-03 06:43:04,environment
38,"['tree', 'cut', 'weekend', 'without', 'proper', 'intim', 'hour', 'togeth', 'mani', 'tree', 'cut', 'month', 'u', 'guy', 'alway', 'give', 'reason', 'realli', 'tree', 'cut']",b'ravicool22',2020-10-03 06:28:07,environment
39,"['tandur', 'constitu', 'bad', 'road', 'amp', 'pollut', 'mutch', 'one', 'also', 'telangana', 'swacha', 'bharath']",b'rajrathod993',2020-10-03 05:21:37,environment
40,"['good', 'see', 'hyderabad', 'tackl', 'pollut', 'initi', 'stage', 'clean', 'lake', 'plantat', 'drive', 'hyd', 'seen', 'new', 'park', 'also', 'came', 'warang', 'well']",b'sruthikalki',2020-10-03 05:16:14,environment
41,"['last', 'year', 'huge', 'uproar', 'mumbai', 'due', 'arrey', 'forest', 'issu', 'tr', 'govt', 'natur', 'love', 'amp', 'strictli', 'cut', 'tress', '...', 'thank', 'plant', 'tree', 'amp', 'make', 'citi', 'cleaner', 'greener']",b'Richard72672068',2020-10-03 05:10:55,environment
42,"['insulin', 'plant', 'good', 'maintain', 'blood', 'sugar', 'level', 'beauti', 'ornament', 'plant', 'luv', 'sun', 'perfect', 'wetland', 'plant.natur', 'amaz']",b'madhulikaS2',2020-10-03 04:45:59,environment
43,"['ppl', 'critic', 'haritha', 'haram', '1', 'thing', 'realis', '``', '1', 'tree', 'start', 'forest', 'plant', '1', 'today', ""''"", 'thank', 'tr', 'govt']",b'nikhilkaperi9',2020-10-03 04:34:35,environment
44,"['goodmorn', 'honour', 'shri', 'ktr', 'anna', 'tree', 'take', 'care', 'work', 'peddap', 'walk', 'ground']",b'SRaoKanaparthi',2020-10-03 02:28:09,environment
45,"['leaf', 'green', 'arch', '..', 'green', 'tree', 'side', 'road', 'way', 'nirmal', 'district', 'center', 'khanapur', '..']",b'Aruntrs123',2020-10-02 23:58:16,environment
46,"['breed', 'pig', 'open', 'dump', 'food', 'leftov', 'near', 'nadeem', 'virasat', 'neeraja', 'coloni', 'tolichowki', 'make', 'surround', 'n', 'air', 'pollut', 'ppl', 'face', 'breath', 'problem', 'thing', 'make', 'wors', 'pandem', 'request', 'author', 'help']",b'HforHyderabad',2020-10-02 18:59:30,environment
47,"['enjoy', 'fruit', 'fulli', 'grown', 'tree..', 'present', 'sell', 'fruit', 'colour', 'make', 'up..', 'process', 'alway', 'farmer', 'loss']",b'loks023',2020-10-02 18:53:31,environment
48,"['pl', 'spend', 'minut', 'read', 'hundr', 'tweet', 'resid', 'dammaiguda', 'amp', 'surround', 'constantli', 'tri', 'get', 'attent', 'address', 'toxic', 'leachat', 'menac', 'jawaharnagar', 'dumpyard', 'whole', 'citi', 'garbag', 'sit', 'head', 'one', 'soul', 'care']",b'sanegent11',2020-10-02 18:50:02,environment
49,"['pl', 'resolv', 'factori', 'pollut', 'ga', 'leak', 'issu', 'pipelin', 'road', 'quthubullapur']",b'Kris_Akula',2020-10-02 17:16:13,environment
50,"['vedio', 'show', 'convers', 'plastic', 'fuel', 'hydroxi', 'plant', 'locat', 'rcpuram', 'bhel', 'hyderabad']",b'APAVANREDDY48',2020-10-02 17:12:52,environment
51,"['great', 'initi', 'sir', 'provid', 'basic', 'necess', 'ensur', 'amp', 'promot', 'health', 'peopl', 'reduc', 'spread', 'diseas', 'protect', 'health', 'peopl', 'provid', 'amp', 'promot', 'clean', 'environ']",b'SrinivasGoud_23',2020-10-02 16:02:35,environment
52,"['softwar', 'compani', 'pay', 'thousand', 'crore', 'tax', 'old', 'citi', 'pay', 'less', 'tax', 'quiet', 'obviou', 'money', 'grow', 'tree', 'need', 'money', 'get', 'work', 'done', 'everyth', 'happen', 'fast', 'night']",b'SatyaNatla',2020-10-02 15:30:21,environment
53,"['seek', 'refug', 'bu', 'shelter', 'tree', 'shade']",b'writetohussain',2020-10-02 13:16:25,environment
54,"['multidirect', 'skywalk', 'much', 'need', 'facil', 'high', 'traffic', 'amp', 'busi', 'junction', 'like', 'safe', 'amp', 'use', 'pedestrian', 'help', 'free', 'traffic', 'movement', 'amp', 'reduc', 'pollut', 'escal', 'amp', 'elev', 'help', 'elderli', 'kid', 'amp', 'physic', 'challeng']",b'AbhilashTRS',2020-10-02 12:22:49,environment
55,"['sir', 'allow', 'residenti', 'area', 'lot', 'pollut', 'nois', 'make', 'mrng', '4:30', 'tractor', 'sound', 'start', 'much', 'dust', 'rais', 'daili', 'kindli', 'plz', 'solv', 'sir']",b'BKISHOR91864854',2020-10-02 12:04:38,environment
56,"['minist', 'inaugur', 'bio-min', 'unit', 'amp', 'faecal', 'sludg', 'treatment', 'plant', 'bhuvanagiri']",b'gatla4747',2020-10-02 10:35:52,environment
57,"['minist', 'sri', 'sri', 'inaugur', 'bio-min', 'unit', 'amp', 'faecal', 'sludg', 'treatment', 'plant', 'bhuvanagiri']",b'BTR_KTR',2020-10-02 09:59:14,environment
58,"['minist', 'inaugur', 'bio-min', 'unit', 'amp', 'faecal', 'sludg', 'treatment', 'plant', 'bhuvanagiri']",b'MinisterKTR',2020-10-02 09:50:30,environment
59,"['respect', 'k.t.r', 'sir', 'im', 'thotakuri', 'sandeep', 'goud', 'khila', 'warang', 'sir', 'want', 'bring', 'notic', 'regard', 'ex-gratia', 'accident', 'death', 'father', 'thotakuri', 'veeranna', 'accident', 'death', 'fallen', 'palm', 'tree', '21', 'month', 'back', '1/2']",b'SandeepThotaku2',2020-10-02 09:42:34,environment
60,"['ktr', 'live', 'inaugur', 'bio-min', 'faecal', 'sludg', 'treatment', 'plant', 'watch', 'live', '--', 'gt', 'ktr']",b'abntelugutv',2020-10-02 07:16:00,environment
61,"['great', 'step', 'cleaner', 'lake', 'better', 'environ', 'best', 'part', 'desmi', 'plant', 'hyderabad']",b'SamithiSeva',2020-10-02 06:53:00,environment
62,"['dear', 'sir', 'work', 'karvi', 'digikonnect', 'ltd', 'compani', 'provid', 'last', '5', 'month', 'salari', 'deposit', 'last', '2', 'yr', 'pf', 'pl', 'need', 'pleas', 'take', 'action', 'appropri', 'karvi', 'ltd', 'plant', 'no38', 'hyderabad', '500032']",b'devd15041987',2020-10-02 05:52:09,environment
63,"['sir', 'mani', 'area', 'put', 'mission', 'bhagiratha', 'pipe', 'underground', 'without', 'damag', 'road', 'reduc', 'nois', 'pollut', 'air', 'pollut', 'etc', 'method', 'use', 'sir', 'method', 'fast', 'process', 'given', 'link', 'sir']",b'abhishekvishalk',2020-10-02 04:22:15,environment
64,"['sir', 'good', 'morn', 'near', 'safilguda', 'railway', 'station', 'malkajgiri', 'still', 'tree', 'plant', 'done', 'n', 'nobodi', 'take', 'serious', 'request', 'kindli', 'plant', 'tree', 'better', 'future..', 'hope', 'u', 'support', 'thank']",b'vijaysarathiv',2020-10-02 00:40:23,environment
65,"['dear', 'sir', 'work', 'karvi', 'digikonnect', 'ltd', 'compani', 'provid', 'last', '5', 'month', 'salari', 'deposit', 'last', '2', 'yr', 'pf', 'pl', 'need', 'pleas', 'take', 'action', 'appropri', 'karvi', 'ltd', 'plant', 'no38', 'hyderabad', '500032']",b'devd15041987',2020-10-01 17:12:04,environment
66,"['dear', 'sir', 'work', 'karvi', 'digikonnect', 'ltd', 'compani', 'provid', 'last', '5', 'month', 'salari', 'deposit', 'last', '2', 'yr', 'pf', 'pl', 'need', 'pleas', 'take', 'action', 'appropri', 'karvi', 'ltd', 'plant', 'no38', 'hyderabad', '500032']",b'devd15041987',2020-10-01 17:11:58,environment
67,"['ktr', 'garu', 'good', 'even', 'sir', 'hyderabad', 'citi', 'mani', 'kilomet', 'road', 'devid', 'space', 'wast', 'cement', 'plant', 'small', 'tree', 'small', 'devid', 'place', 'increas', 'greeneri', 'citi', 'pleas', 'think', 'sir', 'make', 'hyderabad', 'citi', 'green']",b'tcsreddy05',2020-10-01 15:41:13,environment
68,"['read', 'tweet', 'renew', 'energi', 'coal', 'power', 'plant']",b'SatyaNatla',2020-10-01 15:16:47,environment
69,"['air', 'pollut', 'continu', 'even', 'till', 'today', 'spoil', 'health..pl', 'redpons', 'peopl', 'act', 'it..']",b'Imshiva_kumara',2020-10-01 15:10:35,environment
70,"['dear', 'sir', 'work', 'karvi', 'digikonnect', 'ltd', 'compani', 'provid', 'last', '5', 'month', 'salari', 'deposit', 'last', '2', 'yr', 'pf', 'pl', 'need', 'pleas', 'take', 'action', 'appropri', 'karvi', 'ltd', 'plant', 'no38', 'hyderabad', '500032']",b'devd15041987',2020-10-01 14:33:55,environment
71,"['thing', 'continu', 'get', 'wors', 'dammaiguda', 'amp', 'surround', 'due', 'toxic', 'leachat', 'pollut', 'air/wat', 'jawaharnagar', 'dumpyard', 'lakh', 'resid', 'within', '10km', 'radiu', 'constant', 'tweet', 'resid', 'one', 'soul', 'care']",b'sanegent11',2020-10-01 14:13:24,environment
72,"['sir', 'due', 'recent', 'rain', 'conduct', 'drive', 'cut', 'danger', 'pose', 'tree', 'branch', 'due', 'heap', 'branch', 'lie', 'coloni', 'road', 'peopl', 'throw', 'garbag', 'request', 'need']",b'HblcWelfare',2020-10-01 13:30:02,environment
73,"['hello', 'tree', 'branch', 'fell', 'live', 'wire', 'lane', 'opposit', 'union', 'bank', 'india', 'dwarakapuri', 'coloni', 'punjagutta', 'complaint', 'made', 'phone', 'comp', 'id', '20100151878', 'spoke', 'ae', 'say', ""'s"", 'madhapur', 'foc', '9490619700', 'answer']",b'PeaceAvenue',2020-10-01 11:32:09,environment
74,"['sir', 'visit', 'time', 'boabab', 'tree', 'golconda', 'thought', '630', 'watchmen', 'close', '4', 'pm']",b'SyedShawh',2020-10-01 11:29:16,environment
75,"['alumni', 'school', 'pain', 'know', 'tree', 'remov', 'at-least', 'reloc']",b'kirankumargoli',2020-10-01 08:52:37,environment
76,"['compound', 'wall', 'dismantl', 'today', 'need', 'save', 'tree', 'cut']",b'kirankumargoli',2020-10-01 08:47:37,environment
77,"['pl', 'see', 'possibl', 'transloc', 'old', 'tree', 'see', 'childhood', 'cc']",b'vinay_vangala',2020-10-01 08:40:01,environment
78,"['allow', 'residenti', 'build', 'much', 'pollut', 'nois', 'make', 'even', 'midnight', 'one', 'respond', 'complaint']",b'BKISHOR91864854',2020-10-01 07:36:06,environment
79,"['still', 'need', 'measur', 'bring', 'pollut', 'extrem', 'allergi', 'due', 'dust', 'pollut', 'mani', 'like', 'struggl', 'time', 'go', 'normal', 'day', 'due', 'allergi', 'need', 'tree', 'residenti', 'area']",b'Amy47827021',2020-10-01 06:13:44,environment
80,"['creat', 'encourag', 'goal', 'citi', 'keep', 'increas', 'pollut', 'make', 'life', 'difficult']",b'rameshxyz',2020-10-01 05:23:13,environment
81,"['recent', 'articl', 'say', 'tree', 'cover', 'decreas']",b'kirankumargoli',2020-10-01 04:49:58,environment
82,"['sir', '2', 'tree', 'danger', 'posit', 'electr', 'wire', 'cutdown', 'leav', '6', 'ft', 'branch', 'sprout', 'permiss', 'a.d.cpdcl', 'ksra', 'someon', 'complain', 'commission', 'dmc', 'time']",b'vaprasad3',2020-10-01 04:49:04,environment
83,"['sad', 'cut', 'old', 'tree']",b'xpqmabgud',2020-10-01 01:55:53,environment
84,"[""'s"", 'may', 'reason', 'rain', 'heavi', 'season', 'think', 'season', 'comparit', 'season', 'rainfal', 'high', 'may', 'due', 'lockdown', 'also', 'summer', 'due', 'lockdown', 'pollut', 'rate', 'decreas', 'lead', 'high', 'rain', 'fall', 'season..']",b'KranthiLolugu',2020-10-01 00:51:41,environment
85,"['sad', 'see', 'uproot', 'decad', 'old', 'tree', 'brought']",b'SureshzRao',2020-10-01 00:16:37,environment
86,"['beautif', 'fine', 'pl', 'address', 'basic', 'issu', 'like', 'clean', 'air/wat', 'dammaiguda', 'amp', 'surround', 'due', 'toxic', 'stench', 'jawaharnagar', 'dumpyard', 'whole', 'citi', 'garbag', 'sit', 'head', 'one', 'soul', 'care']",b'sanegent11',2020-09-30 20:06:07,environment
87,"['thing', 'continu', 'get', 'wors', 'dammaiguda', 'amp', 'surround', 'due', 'toxic', 'leachat', 'pollut', 'air/wat', 'jawaharnagar', 'dumpyard', 'lakh', 'resid', 'within', '10km', 'radiu', 'constant', 'tweet', 'resid', 'one', 'soul', 'care']",b'sanegent11',2020-09-30 19:59:39,environment
88,"['pleas', 'highlight', 'plight', 'tax', 'pay', 'citizen', 'dont', 'deserv', 'treat', 'like']",b'sanegent11',2020-09-30 18:55:42,environment
89,"['dear', 'sir', 'work', 'karvi', 'digikonnect', 'ltd', 'compani', 'provid', 'last', '5', 'month', 'salari', 'deposit', 'last', '2', 'yr', 'pf', 'pl', 'need', 'pleas', 'take', 'action', 'appropri', 'karvi', 'ltd', 'plant', 'no38', 'hyderabad', '500032']",b'devd15041987',2020-09-30 18:37:02,environment
90,"['hello', 'sir', 'jaipal', 'dundigalla', 'project', 'home', 'wast', 'water', 'treatment', 'plant', 'equip', 'power', 'anquari', 'pleas', 'call', 'sir,8790530890']",b'Jaipaldundigal1',2020-09-30 17:46:21,environment
91,"['bee', 'mp', 'medchal', 'malkangiri', 'request', 'take', 'jawaharnagar', 'dump', 'yard', 'case', 'ngt', 'ever', 'order', 'pass', 'ngt', 'least', 'bother', 'peopl', 'struggl', 'everi', 'day', 'air', 'watr', 'pollut']",b'subbu246890',2020-09-30 17:15:34,environment
92,"['think', 'mani', 'decad', 'tree', 'take', 'grow', 'stage', 'tree', 'age', 'doubl', 'age', 'cutter', 'destroy']",b'bROOTUs2',2020-09-30 16:48:51,environment
93,"['great', 'step', 'cleaner', 'lake', 'better', 'environ', 'best', 'part', 'desmi', 'plant', 'hyderabad']",b'praneethjasti97',2020-09-30 13:27:28,environment
94,"['real', 'sweet', 'news', 'ear', 'keep', 'good', 'work', 'amp', 'momentum']",b'amksocialwork',2020-09-30 09:55:37,environment
95,['plant'],b'manammaaram',2020-09-30 07:59:03,environment
96,"['*import', 'trees*', 'word', 'alludu', '*dudimetla', 'boudhik', 'yadav', 's/o', 'balaraj', 'yadav', 'dudimetla*']",b'ShankarYadavDBR',2020-09-30 06:32:37,environment
97,"['get', 'heavi', 'rain', 'state', 'govern', 'forese', 'plate', 'pleti', 'tree', 'said', 'state', 'minist', '...', 'die', 'rain', 'itsvtheir', 'fate', 'govern', ""n't"", 'time', 'care', 'municip', 'administration..']",b'TinkuGoud02',2020-09-30 06:06:51,environment
98,"['check', 'build', 'opposit', 'ghmc', 'zonal', 'serilingmpli', 'offic', 'illeg', 'construct', 'go', '5', 'till', '10pm', 'nois', 'dust', 'pollut', 'zc', 'offic', 'background', 'trust', 'take', 'immedi', 'action', 'thnx']",b'manishmk14',2020-09-30 02:53:32,environment
99,"['go', 'amp', 'speak', 'scamgress', 'tdpig', 'bjpig', 'highcourt', 'stay', 'order', '10', 'lakh', 'peopl', 'reloc', 'occupi', 'nala', 'lake', 'would', 'need', 'hous', 'involv', 'lot', 'money', 'seem', 'believ', 'magic', 'realiti', 'money', 'grow', 'tree']",b'SatyaNatla',2020-09-30 00:42:35,environment
100,"['sir', 'lift', 'lockdown', 'industri', 'pollut', 'releas', 'daili', 'tarnka', 'bad', 'smell', '...', 'pl', 'chk', 'control', 'sir', 'otherwis', '...', 'may', 'repeat', 'like', 'recent', 'vizag', 'incid', 'tarnka', 'hyderabad', 'also', '...', 'pl', 'sir', 'u', 'takecar', 'sir']",b'thummalacheruvu',2020-09-29 18:59:53,environment
101,"['doabl', 'wfh', 'help', 'mani', 'aspect', 'explor', 'two', 'shift', 'offic', 'administr', 'decongest', 'environ', 'subsid', 'provid', 'mani', 'opt', 'also', 'high', 'time', 'maharashtra', 'mantralaya', 'shift', 'kharghar', 'outskirt']",b'SMacha1509',2020-09-29 17:09:20,environment
102,"['base', 'answer', 'parliament', 'ministri', 'environ', 'pollut', 'citi', 'calcul', 'annual', 'averag', 'explain', 'level', 'pollut', 'compar', 'major', 'citi', 'differ', 'state', 'hyderabad', 'much', 'healthier', 'live', 'continu']",b'krishanKTRS',2020-09-29 13:53:26,environment
103,"['pleas', 'highlight', 'plight', 'tax', 'pay', 'citizen', 'dont', 'deserv', 'treat', 'like']",b'sanegent11',2020-09-29 11:37:34,environment
104,"['state', 'forest', 'revenu', 'environ', 'justic', 'minist', 'jadpi', 'chairman', 'rathod', 'janardhan', 'district', 'collector', 'sikta', 'patnaik', 'legisl', 'offici', 'peopl', 'inaugur', 'commun', 'center', 'narnaur', 'mandal']",b'gatla4747',2020-09-29 09:36:03,environment
105,"['statu', 'complaint', 'air', 'pollut', 'mankhal', 'industri', 'area', 'due', 'recycl', 'wast', 'past', 'one', 'year', 'attend', '.maheswaram', 'citizen', 'suffer', 'cough..ey', 'burn..black', 'soot', 'co2emmissions..']",b'Aneilkumar4',2020-09-29 09:21:02,environment
106,"['dear', 'sir..', 'also', 'identifi', 'tree', 'type', 'add', 'colour', 'one', 'season', 'year', 'plant', 'across', 'histor', 'place', 'next', 'lake', 'like', 'necklac', 'road', 'durgam', 'cheru', '..', 'etc..']",b'Suresh2020TW',2020-09-29 07:26:28,environment
107,"['councillor', 'give', 'permiss', 'cut', 'tree', 'someon', 'cut', 'tree', 'danger', 'power', 'line', 'complain', 'without', 'think', 'danger', 'situat', 'give', 'permiss']",b'vaprasad3',2020-09-29 06:19:10,environment
108,"[""n't"", '...', 'scienc', 'suprem', 'court', 'india', 'alreadi', 'agre', 'this..', 'pollut', 'exist', '...', 'mc', 'mehata', 'case', 'kindli', '...', 'googl']",b'learninglawyer',2020-09-29 05:30:16,environment
109,"['question', 'weather', 'outsid', 'insid', '...', 'intens', 'light', 'dispers', 'sorround', '...', 'mani', 'properti', 'light', 'caus', 'chill', 'shock', 'effect', 'eye', '...', 'go', 'near', 'form', 'pollut']",b'learninglawyer',2020-09-29 05:19:12,environment
110,"['madam', 'clean', 'ni', 'excel', 'request', 'paint', 'tree', 'boulder', 'natur', 'alreadi', 'given', 'natur', 'colour']",b'Vinaygu77789296',2020-09-29 04:00:36,environment
111,"['mere', 'common', 'sens', 'money', 'grow', 'tree', 'limit', 'expect', 'ask', '2', 'bed', 'room', 'hous', 'cost', '5', 'lakh', 'minimum', 'around', '8', 'lakh', 'citi', 'govern', 'improv', 'live', 'peopl', 'extent']",b'SatyaNatla',2020-09-29 02:53:07,environment
112,"['ktr', 'sir', 'pleas', 'get', 'tree', 'trim', 'lane-9', 'street-2', 'taranaka', 'opp', 'road', 'aspen', 'apart', 'power', 'goe', 'frequent', 'ghmc', 'ts', 'elecrt', 'board', 'unabl', 'keep', 'promis', 'cell', '9773332200']",b'ArunbombayDr',2020-09-29 00:33:16,environment
113,"['better', 'place', 'citi', 'premis', 'breath', 'fresh', 'air', 'develop', 'improv', 'economi', 'develop', 'improv', 'health', 'environ', 'sustain']",b'BharatAham',2020-09-28 17:46:49,environment
114,"['pleas', 'highlight', 'plight', 'tax', 'pay', 'citizen', 'dont', 'deserv', 'treat', 'like']",b'sanegent11',2020-09-28 14:46:04,environment
115,"['congratul', 'zc', 'mam', 'garu', 'nice', 'innov', 'initi', 'look', 'forward', 'make', 'dump', 'yard', 'zonal', 'area', 'park/sport', 'ground/tre', 'forest', 'etc']",b'simhadribolarum',2020-09-28 14:16:44,environment
116,"['singapore..', 'primari', 'diff', 'thot', 'process', 'decis', 'makers..', 'eg', 'one', 'proj', 'given', '2', 'day', 'move', '90', 'smaller', 'tree', 'still', 'end', '100', '%', 'surviv', 'ironi', 'decis', 'maker', 'often', 'go', 'singapor', 'studi', 'tour', '...']",b'vata_foundation',2020-09-28 09:50:28,environment
117,"['sir', 'cabl', 'gone', 'mad', 'road', 'use', 'trees/pol', 'walls/anyth', 'stationari', 'pl', 'guidelin', 'dangl', 'danger', 'kill', 'driver', 'make', 'swacch', 'pleas', 'enough', 'nonsens']",b'molfe2000',2020-09-28 09:45:07,environment
118,"['happi', 'know', 'hope', 'ye', 'tree', 'cut', 'increas', 'plant', 'tree']",b'pavanamar554',2020-09-28 08:35:58,environment
119,"['hope', 'thru', 'fell', 'phase', '...', 'ktr', 'assur', 'tree', 'cut', 'develop', '...', 'srdp', 'implement', 'botan', 'gardens..', 'forc', 'nhai', 'file', 'pil', 'proj', 'uppal..']",b'vata_foundation',2020-09-28 08:16:58,environment
120,"['dear', 'sir', 'venkatapuram', 'road-18', 'dinakar', 'nagar', 'tree', 'priun', 'go', 'domest', 'well', 'high', 'tension', 'line', 'branch', 'touch']",b'Kumar1Bhasskkar',2020-09-28 06:00:20,environment
121,"['pleas', 'save', 'tree', 'hyd', 'wherev', 'possibl', 'seen', 'reason', 'tree', 'cut', 'instead', 'reloc', 'differ', 'locat', 'implement', 'system', 'similar']",b'pavanamar554',2020-09-28 04:43:00,environment
122,"['govt', ""'s"", 'prestigi', ""'harithaharam"", 'simpli', 'ignor', 'hyd', 'plant', 'new', 'tree', 'issu', 'open', '3', 'month', 'done', 'kind', 'follow-ups.', 'lem', 'know', 'els', 'need', 'done']",b'sridharrao1',2020-09-28 02:36:56,environment
123,"['idea', 'hous', 'move', 'peopl', 'live', 'slum', 'free', 'environ', 'better', 'manag', 'live', 'slum', 'free', 'telangana', 'bring', 'revenu', 'oppurtun', 'everyon', 'whine', 'bridg', 'go', 'get', 'anywher']",b'SatyaNatla',2020-09-27 20:57:53,environment
124,"['kind', 'obviou', 'money', 'grow', 'tree', 'everi', 'one', 'state', 'satisfi', 'time', 'short', 'period', 'time', 'lot', 'work', 'gone', 'get', 'water', 'project', 'complet', 'main', 'reason', 'format', 'telangana']",b'SatyaNatla',2020-09-27 20:10:35,environment
125,"['despit', 'multipl', 'complaint', 'ghmc', 'cir', '19', 'author', 'bother', 'act', 'upon', 'sri', 'vijaya', 'laksmi', 'steel', 'rahamat', 'nagar', 'creat', 'dust', 'amp', 'nois', 'pollut', ""n't"", 'understand', 'derlict', 'duti']",b'shabeer739',2020-09-27 11:33:51,environment
126,"['clear', 'water', 'stagnat', 'fallen', 'tree', 'variou', 'place', 'issadan', 'divis', 'help', 'drf', 'team', '..']",b'samasunderredd1',2020-09-27 05:24:37,environment
127,"['think', 'make', '1st', 'year', 'student', 'respons', 'takingcar', 'tree', '3', 'year', 'b4', 'give', 'degre', 'sure', 'ts', 'becom', 'green']",b'khalidrkhan999',2020-09-27 02:02:16,environment
128,"['money', 'grow', 'tree', 'want', '10', 'lakh', 'hous', '4', 'year', 'even', 'center', 'kind', 'money']",b'SatyaNatla',2020-09-27 00:10:17,environment
