,Tweet,User,createdTime,label
197,"@Eatala_Rajender @EATALAOffice @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874",b'SaikatRanchi',2020-11-13 13:05:24,economy
198,@meenu_ashi @BDUTT @themojo_in @KTRTRS @asadowaisi She also committed suicide due to financial conditions,b'AcharyaAdhiraj',2020-11-13 12:50:48,economy
199,@PuttaVishnuVR @KTRTRS The very same trs party  was banking on region  politics since 10 years! Banking on fake projects which lead to huge financial  loses  for not feasible projects which made contractors billionaire and corrupt govt officials millionaires! Ikkada clean politics chese e party ledu,b'ChityalaSumanth',2020-11-13 11:53:03,economy
200,"@KTRTRS, After 70 + years of Independence,  so many people living in below poverty and unemployment and drinking water issues and one and only reason few of our beloved corrupted political leaders and Financial frauds.",b'SudhakarKondur4',2020-11-13 11:49:08,economy
201,"@BDUTT @themojo_in @KTRTRS @asadowaisi LSR is actually perhaps the cheapest college in India, though outside boarding is not. If only she had gone public on social media with her financial woes, she would not have met this fate. It is very sad, very tragic and somewhat personal, because my daughter studied there too",b'akeleykhush',2020-11-13 11:22:29,economy
202,@ysathishreddy @KTRTRS 2014 what was our GDP? What is current GDP?,b'dubbak_ramesh',2020-11-13 10:54:57,economy
203,"@PuttaVishnuVR @KTRTRS Stimulus 3.0 package: Nomura raises concerns over funding source, says 'fiscal maths do not add up'  https://t.co/TAmpJNVNRl",b'VIDITGUPTA',2020-11-13 10:48:22,economy
204,"@PuttaVishnuVR @KTRTRS You can go back to 2008 and check the figures. No pandemic, no lockdown still GDP nosedived, loss of jobs, terror attacks, scams and appeasement of second largest majority population and blame BJP as communal and MIM is secular. Blame BJP for our ineptness",b'srdasu',2020-11-13 10:03:11,economy
205,"@krishanKTRS @KTRTRS @BTR_KTR @kcrunofficial @KonathamDileep @RaoKavitha @MPsantoshtrs @HiHyderabad @swachhhyd @DrRanjithReddy @trsrajasekhar This is really painful, ppl of TS strived hard for separate state yet cntrl govts are still not releasing funds https://t.co/ccdSWc8ea7",b'RamSimha1',2020-11-13 09:44:00,economy
206,"@KTRTRS @KTRoffice Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874",b'SaikatRanchi',2020-11-13 08:26:51,economy
207,"@TelanganaCMO @KTRTRS @RaoKavitha @trspartyonline Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874",b'SaikatRanchi',2020-11-13 08:26:24,economy
208,"@Eatala_Rajender @TelanganaHealth @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874",b'SaikatRanchi',2020-11-13 08:26:12,economy
209,"@TelanganaGuv @DrTamilisaiGuv @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: +91 9502008874",b'SaikatRanchi',2020-11-13 08:26:01,economy
210,@PMOIndia @KTRTRS Both countries INDIA 🇮🇳 USA 🇺🇸 HAVE FAILED MISERABLY THE TAXPAYER ON Forgery and financial fraud   NOW WHAT CAN YOU OFFER to STOLEN IDENTITY AND IDENTITY FRAUD VICTIMS??  Zulch,b'raghavanramirez',2020-11-13 08:12:42,economy
211,"""As you sow, so shall you reap""  The meticulous, visionary leadership @KTRTRS &amp; his groundwork are bearing fruits. Against all the odds like Corona, Stagnant Economy &amp; Floods we are able to deliver various Facilities, Flyovers, Link Roads, Sports Centers &amp; many more as planned. https://t.co/QrBEGLMZzl",b'RSRTRS',2020-11-13 08:00:10,economy
212,"@PuttaVishnuVR @KTRTRS As the politics of hate grows, the economy slows ... https://t.co/xjnlg85ZbD",b'ssr99',2020-11-13 07:19:48,economy
213,@ysathishreddy @KTRTRS Here pinkies doesn't know the meaning Institutional borrowing and they are preaching about economy... #lol,b'Santhosh4J',2020-11-13 06:53:58,economy
214,@Ravinder_Goud71 @JAGANTRS @TelanganaCMO @KTRTRS @GKamalakarTRS @RavishankarTRS @RasamayiTrs @TRSTechCell @KTRoffice @bonthurammohan @BTR_KTR @kmr_ktr When harish Rao going to resign as a minister?  Who is ts next finance  minister kavita akka na ?,b'sai65159548',2020-11-13 06:50:28,economy
215,"@trspartyonline @KTRTRS @YadavTalasani Dear sir, please help me. I completed degree BCom Computers in 2017. I want to pursue higher studies. Want to become an IAS officer. With us no money because we are having financial problems. Please help me to achieve my dream and goal. I want job sir.",b'Neelima61929162',2020-11-13 06:14:03,economy
216,"@SumiranKV @ysathishreddy @KTRTRS On the same way we too borrowed for capital expenses for irrigation, drinking projects. This is fine and we raised from our Indian Institutions where money is ploughed back into economy. Only concern of our state is too much socialism is like alchoholism! We have to correct.",b'tumallapally',2020-11-13 06:12:50,economy
217,@TelanganaCMO @KTRTRS any1 thought of impact on ill-timed ban on crackers by high court just 2 days b4 deepavali? Who will compensate sellers who stocked up crackers for sale?  Any proof that crackers aggravate corona impact? No respite for depressed ppl &amp; economy #CrackersBan,b'skarlapudi',2020-11-13 05:54:42,economy
218,@KTRTRS   Lakhs of lives &amp; livelihoods dependent on #Fireworks industry are quashed with a single order #TelanganaCrackerBan  Covid-19 has caused worst financial crisis in recent times. #FirecrackerDealers will be further devastated with loss of business.  #ReverseCrackerBan,b'MonicaReddy_',2020-11-13 05:50:20,economy
219,"@KTRTRS Sir, my daughter marriage held on 20-june, I applied for shadi Mubarak application id 2020SM16178138, batch I'd SM232827, adhaar 253531639632 cell 9966315209, bride name syeda Nafeesa Ara khatoon pending at RDO please help, I'm have financial problems",b'SibtheySyed',2020-11-13 05:43:04,economy
220,"MINISTRY OF FINANCE SIR,@trsharish  IAM B.GOPALARAO S/O  B. KOTESWARARAO 1998DSC SGT MERITLOSS CANDIDATE KHAMMAM DISTRICT.HALLTICKET:22102668,APATO.A:173/2013,HIGHCOURTWP(TR):185/2017,HIGHCOURT CONTEMPT DEFIANCECASE SERIOUS WHY ARE YOUNOT GIVING MY APPOINTMENT ORDERSIR:8919047328",b'Gopalar64855377',2020-11-13 03:51:02,economy
221,@PuttaVishnuVR @KTRTRS Government who spends money on freebies talks about Economy. Real joke,b'Srikant41961164',2020-11-13 03:34:21,economy
222,"@PuttaVishnuVR @KTRTRS 1. Inflation was its lowest till ladt year. Thanks to Covid, it has gone up again. Tell me one coubtry which isn't fighting inflation, GDP &amp; unemployment in this pandemic situation. (1/2)",b'phanikrishna_me',2020-11-13 02:55:30,economy
223,"True that👉”As the politics of hate grows, the economy slows”.  #ModinomicsDestroysIndia  #BJPBringsRecession  #BJPFailsIndia  @KTRTRS https://t.co/h5r3PGRAcG",b'PuttaVishnuVR',2020-11-13 02:54:41,economy
224,"Congratulations to #NarendraModi for becoming First PM to lead India into a recession for the FIRST time ever in our History  👉 RBI says, after -23.9% GDP fall, it's -8.6% this quarter  👉 It might take till 2022 to get Economy to the level it was in 2018  #ActofGod 👏  @KTRTRS",b'DGRTRS',2020-11-12 19:21:33,economy
225,"@PuttaVishnuVR @KTRTRS @TelanganaCMO @MPsantoshtrs @trsharish @RaoKavitha @KonathamDileep @PSReddyTRS @shaileshreddi @vinodboianpalli When economy hits rock bottom, ppl die of hunger , have no source of income.. his own bhakts will turn against him",b'TelanganaBest',2020-11-12 18:37:27,economy
226,"Hon’ble PM #NarendraModi ji has now become the country’s first PM to take India into recession  RBI says, after -23.9% GDP fall, it's -8.6% this quarter  It might take till 2022 to get Economy to the level it was in 2018  8 Qtrs prior to Covid till 8 Qtrs after Covid🤔  @KTRTRS https://t.co/hKlly5byAB",b'PuttaVishnuVR',2020-11-12 18:23:46,economy
227,"Inflation at all time high, INR@ 75, GDP nosedived, Unemployment at 45yr high, Border tensions rising, Fuel prices skyrocketing, PSUs sold🙄  But the only agenda of #BJP seems to be communal politics &amp; hate speeches to achieve something which is unattainable otherwise🤦🏻‍♂️ @KTRTRS https://t.co/6yWqQKTEEl",b'PuttaVishnuVR',2020-11-12 17:46:39,economy
228,"Handed over financial assistance of Rs 10,000 to the flood-affected families in ac guards bisthiwada khairthabad Division. #Telangana  @KTRTRS @TelanganaCMO https://t.co/B0Ohvdja09",b'pvijayareddy1',2020-11-12 17:11:10,economy
229,"Handed over financial assistance of Rs 10,000 to the flood-affected families in  khairthabad Division. #cmrf #telangana @KTRTRS @TelanganaCMO @trspartyonline https://t.co/zELxF2oATC",b'pvijayareddy1',2020-11-12 17:09:49,economy
230,@GHMCOnline @amoh_dr - Sir we are willing to pay and am not seeking your financial help; we just are requesting the medium and made a plea if you can assist!,b'navaneeth_9',2020-11-12 16:46:40,economy
231,@KTRTRS Very good progress Sir. My bad POLAVARAM. Central and State foot bal match refery..Finance creater,b'katari_p',2020-11-12 16:46:39,economy
232,"Under #BJP, Indian economy is shrinking🙄  👉Capex of 12 major states including TS that account for three-fourths of the India’s GDP to shrink ₹2.5-₹2.7 Lakh Cr in FY21😳  👉Debt estimated to spike to 28.9% of GSDP in FY21 from 22.3% in FY20🤦🏻‍♂️  @KTRTRS  https://t.co/B7t1CNVPCZ https://t.co/0K0rvTeTbB https://t.co/l0BhnmfoWw",b'PuttaVishnuVR',2020-11-12 16:24:38,economy
233,"As directed by our Hon’ble CM Kcr garu, provided financial assistance from CMRF of ₹10,000 per family to the households which have been damaged due to the rains in Kumarbasthi, Kavadiguda. @KTRTRS @trspartyonline @SayannaMLA https://t.co/MDVH0ptrRr",b'glasyananditha',2020-11-12 16:03:09,economy
234,This girl studied in TS MODEL SCHOOL PEBBAIR Wanparthy Dist she meet a road accident she condition is very seriously so please help her needs financial support please donate amount her she now admit ni yashodha hstl @KTRTRS @asadowaisi @SingireddyTRS https://t.co/K5kKW6Kuf8,b'AfrozAimim',2020-11-12 14:09:39,economy
235,"@RasuriRahul @JAGANTRS @KTRTRS A much more simple question...what is the plan to bring Vijay mallya, Nirav Modi to India or No Data Available (NDA)?? Is there any plan to bring India's GDP up or left on 'GOD'?? Don't worry about 4laks as u weren't asked to pay it. First try to get answers for the above.",b'venkata71976090',2020-11-12 13:33:20,economy
236,"@Eatala_Rajender @EATALAOffice @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874",b'SaikatRanchi',2020-11-12 13:19:40,economy
237,"@DrRanjithReddy @TSEduDept @SabithaindraTRS @KTRTRS @trspartyonline @TelanganaCMO @PilotRohith Dear sir, Please help for my higher studies even  I want to become an IAS Officer and make feel proud of you - if you help me and for my parents I will. We don't have money sir due to financial problems not studying higher education kindly please help me sir requesting you.",b'Neelima61929162',2020-11-12 13:17:28,economy
238,"The Indian economy declined⬇️for 8 consecutive Quarters prior to #Covid, 23.9%⬇️during Covid lockdown &amp; now 8.6%⬇️  #GOI pushing the economy into recession &amp; taking refuge in #CoronaPandemic is reprehensible🙄  #ActOfGod or #ActOfFraud ?🤔  @KTRTRS https://t.co/QfJlC0UwbK",b'PuttaVishnuVR',2020-11-12 13:08:37,economy
239,"Please make it sure that every affected person should get 10k aid as announces by @TelanganaCMO  Many people from osman nagar, Baba nagar and more areas complaining that they didn't received  financial assistance.  @KTRTRS  @YadavTalasani  @trspartyonline https://t.co/1hLdFpai5F",b'FarzanAhmedHyd',2020-11-12 13:00:33,economy
240,"Handed over financial assistance of Rs 10,000 to the flood-affected families in Chipper Basthi of Monda Market Division, Secunderabad Cantonment. @KTRTRS @trspartyonline https://t.co/o8UHcOzSSs",b'SayannaMLA',2020-11-12 12:42:05,economy
241,@KTRTRS  sir we sale Crackers  from past many years and my family is depended on this business  Now the high court has banned how my family financial problems will solve sir please provide aa help in Telangana and  many of families depend on fireworks please support sir help Us,b'romesingh48',2020-11-12 12:39:55,economy
242,@KTRTRS hello sir I'm a student studying in diploma first year and I need to buy textbooks to study well but in this pandemic situation because of financial difficulties many students like me are unable to buy textbooks .So I request you to make the textbooks available in online.,b'ShivaKu24619843',2020-11-12 12:35:37,economy
243,@nsitharaman @nsitharamanoffc @RBI @PMOIndia @asadowaisi @TelanganaCMO  today given statement by Sri Nirmala sitaraman finance minister Indian economy witnessing strong recovery ya really it's true by all banks are taking huge interest for morotoruim period.,b'Aryan31067285',2020-11-12 11:10:43,economy
